Id,Id2,Geography,Estimate; Total:,total_below_poverty,under_5_below_poverty,age_5_below_poverty,age_6_to_11_below_poverty,age_12_to_17_below_poverty,age_18_65_below_poverty,total_above_poverty,under_5_above_poverty,age_5_above_poverty,age_6_to_11_above_poverty,age_12_to_17_above_poverty,age_18_65_above_poverty
8600000US92401,92401,ZCTA5 92401,1912,927,132,0,61,88,558,985,68,35,54,77,649
8600000US92404,92404,ZCTA5 92404,58344,18062,2600,450,3107,2060,9130,40282,2733,467,3378,3615,25675
8600000US92405,92405,ZCTA5 92405,30943,9983,1557,111,1269,1713,5066,20960,1738,236,1724,2359,13064
8600000US92407,92407,ZCTA5 92407,53511,9750,1213,336,1192,1064,5614,43761,2944,827,3582,5056,28489
8600000US92408,92408,ZCTA5 92408,13081,4243,673,98,566,405,2224,8838,671,158,612,805,5634
8600000US92410,92410,ZCTA5 92410,47774,19793,2601,503,2697,3223,9922,27981,1803,425,2878,3587,17075
8600000US92411,92411,ZCTA5 92411,25217,9019,1204,188,1367,1310,4377,16198,1187,250,1359,1867,10030
8600000US92501,92501,ZCTA5 92501,20761,4846,676,115,685,612,2574,15915,1224,145,1278,1218,10605
8600000US92503,92503,ZCTA5 92503,88775,14318,1671,339,2124,1776,7729,74457,5873,1016,6734,7958,47203
8600000US92504,92504,ZCTA5 92504,51821,7943,902,146,962,958,4383,43878,2918,466,2940,3672,28235
8600000US92505,92505,ZCTA5 92505,47773,6424,787,90,715,910,3657,41349,2978,528,3903,3826,26641
8600000US92506,92506,ZCTA5 92506,43630,4974,502,133,480,545,2988,38656,1591,539,2380,3624,25047
8600000US92507,92507,ZCTA5 92507,49269,14516,1345,261,1120,1440,9869,34753,2265,456,1985,2768,24241
8600000US92508,92508,ZCTA5 92508,35040,2978,213,25,234,188,2044,32062,1917,465,2957,3775,20677
8600000US92509,92509,ZCTA5 92509,77760,13574,1636,303,1865,1703,7358,64186,4966,1149,5526,5751,41849
8600000US92518,92518,ZCTA5 92518,941,180,72,0,0,10,52,761,5,4,18,72,237
8600000US92530,92530,ZCTA5 92530,48134,9115,857,222,1312,1755,4643,39019,2979,658,3298,4544,24877
8600000US92532,92532,ZCTA5 92532,19713,1303,145,0,126,254,648,18410,1402,288,1699,2240,11506
8600000US92536,92536,ZCTA5 92536,3571,216,0,0,46,0,102,3355,104,54,136,314,2086
8600000US92539,92539,ZCTA5 92539,4198,651,41,4,62,110,405,3547,156,42,102,173,2179
8600000US92543,92543,ZCTA5 92543,33604,10180,1398,157,1291,1113,5264,23424,1296,542,1822,1554,12676
8600000US92544,92544,ZCTA5 92544,44631,8434,910,168,916,1032,4866,36197,2063,471,2941,3525,21221
8600000US92545,92545,ZCTA5 92545,38264,5364,357,140,510,569,2712,32900,2050,424,2537,2407,16236
8600000US92548,92548,ZCTA5 92548,6838,1197,190,0,175,123,656,5641,427,95,333,516,3233
8600000US92549,92549,ZCTA5 92549,1971,403,25,0,26,9,283,1568,29,0,10,28,1081
8600000US92551,92551,ZCTA5 92551,29020,5392,635,93,792,984,2617,23628,1912,459,2287,2526,15039
8600000US92553,92553,ZCTA5 92553,74819,19627,2225,542,2827,2930,10317,55192,3906,1108,5663,6494,34501
8600000US92555,92555,ZCTA5 92555,38447,3911,438,44,558,609,2110,34536,2634,656,3385,3428,21954
8600000US92557,92557,ZCTA5 92557,50739,8924,1001,259,1108,1356,4813,41815,2826,314,3455,4384,27449
8600000US92561,92561,ZCTA5 92561,1275,201,4,0,0,4,181,1074,15,0,23,58,706
8600000US92562,92562,ZCTA5 92562,60956,4341,469,109,640,649,2138,56615,2759,806,5465,6216,34557
8600000US92563,92563,ZCTA5 92563,52562,3251,319,170,460,522,1513,49311,3964,762,5047,5366,29922
8600000US92567,92567,ZCTA5 92567,8598,1453,201,29,178,210,759,7145,469,20,674,883,4463
8600000US92570,92570,ZCTA5 92570,53033,15401,1482,440,2321,2647,7982,37632,2814,451,3501,3181,24080
8600000US92571,92571,ZCTA5 92571,51104,13368,1446,776,2726,1899,6299,37736,3041,499,3857,5072,23271
8600000US92582,92582,ZCTA5 92582,16068,2426,333,36,546,333,1128,13642,1547,220,1303,1306,7807
8600000US92583,92583,ZCTA5 92583,29196,6116,714,136,694,567,3312,23080,1688,356,1933,2361,13705
8600000US92584,92584,ZCTA5 92584,43044,2261,195,14,164,160,1640,40783,3223,612,4519,4194,24135
8600000US92585,92585,ZCTA5 92585,18003,2633,197,10,443,366,1496,15370,1173,190,1304,1361,9328
8600000US92586,92586,ZCTA5 92586,19192,2162,119,0,211,110,1133,17030,632,162,743,495,7436
8600000US92587,92587,ZCTA5 92587,16055,1835,159,44,171,403,930,14220,979,216,1318,1099,8887
8600000US92590,92590,ZCTA5 92590,3676,449,27,13,26,6,290,3227,137,32,255,320,2139
8600000US92591,92591,ZCTA5 92591,38562,3547,311,145,391,334,2187,35015,2566,516,3258,3653,22014
8600000US92592,92592,ZCTA5 92592,70432,5534,601,76,538,1038,2962,64898,4360,906,6364,7640,40248
8600000US92595,92595,ZCTA5 92595,30030,3518,484,130,512,431,1788,26512,1638,388,2162,2530,17062
8600000US92596,92596,ZCTA5 92596,23771,1424,206,9,260,144,786,22347,2140,508,2160,2187,13930
8600000US92602,92602,ZCTA5 92602,22035,1081,73,12,127,53,778,20954,1660,482,2255,1373,14089
8600000US92603,92603,ZCTA5 92603,19038,1576,56,59,169,165,1052,17462,774,251,1542,1826,11150
8600000US92604,92604,ZCTA5 92604,27432,2369,142,0,131,156,1552,25063,1340,202,1610,2397,16146
8600000US92606,92606,ZCTA5 92606,21237,1850,85,0,170,207,1181,19387,1218,341,1581,1541,13237
8600000US92610,92610,ZCTA5 92610,11546,177,0,0,39,28,101,11369,814,253,1313,1102,7392
8600000US92612,92612,ZCTA5 92612,25642,5871,79,41,111,163,5209,19771,928,189,917,1204,13728
8600000US92614,92614,ZCTA5 92614,24523,2376,172,0,311,153,1580,22147,1309,297,1441,1848,15368
8600000US92617,92617,ZCTA5 92617,10262,4590,63,0,31,0,4496,5672,403,29,296,268,4469
8600000US92618,92618,ZCTA5 92618,15899,1357,0,31,33,64,1110,14542,1049,246,1062,707,10657
8600000US92620,92620,ZCTA5 92620,39892,2411,64,87,174,358,1666,37481,2295,823,3379,3946,23922
8600000US92624,92624,ZCTA5 92624,7156,1073,246,0,72,27,648,6083,310,152,347,349,3840
8600000US92625,92625,ZCTA5 92625,12437,958,0,31,83,23,714,11479,611,87,734,386,6905
8600000US92626,92626,ZCTA5 92626,49701,4987,194,31,321,526,3585,44714,2814,418,2819,2299,31585
8600000US92627,92627,ZCTA5 92627,59679,10466,1212,142,1398,878,6420,49213,3578,482,3375,2976,34915
8600000US92629,92629,ZCTA5 92629,26136,1618,88,42,161,67,1091,24518,934,325,1435,1611,15982
8600000US92630,92630,ZCTA5 92630,58707,3567,331,41,349,357,2179,55140,2878,610,3719,5014,36597
8600000US92637,92637,ZCTA5 92637,16278,1607,0,0,0,0,346,14671,17,0,0,13,3266
8600000US92646,92646,ZCTA5 92646,55247,2884,231,21,168,176,1839,52363,2629,554,3240,4337,33138
8600000US92647,92647,ZCTA5 92647,56800,6778,718,116,659,550,4235,50022,2938,615,3152,4103,33162
8600000US92648,92648,ZCTA5 92648,44939,3859,245,59,214,300,2564,41080,1673,344,2469,2838,28503
8600000US92649,92649,ZCTA5 92649,32601,2154,87,76,96,126,1515,30447,1521,268,1749,1854,19645
8600000US92651,92651,ZCTA5 92651,23607,1720,0,0,99,137,1305,21887,693,205,1021,1602,13729
8600000US92653,92653,ZCTA5 92653,29241,2241,113,0,35,175,1662,27000,1317,278,1985,2379,17498
8600000US92655,92655,ZCTA5 92655,8521,1802,0,0,95,348,1035,6719,271,12,768,499,4452
8600000US92656,92656,ZCTA5 92656,48654,2191,199,39,129,173,1397,46463,3790,682,3648,3714,31844
8600000US92657,92657,ZCTA5 92657,10136,453,7,0,71,37,294,9683,424,202,832,788,6210
8600000US92660,92660,ZCTA5 92660,33559,2430,44,46,150,151,1736,31129,1596,481,2464,2009,18298
8600000US92661,92661,ZCTA5 92661,3931,251,0,0,0,0,184,3680,60,0,145,152,2406
8600000US92662,92662,ZCTA5 92662,2926,128,0,0,0,0,128,2798,71,23,38,315,1458
8600000US92663,92663,ZCTA5 92663,21826,2164,12,0,46,99,1800,19662,475,160,589,1065,14217
8600000US92672,92672,ZCTA5 92672,34411,3148,282,105,113,329,1997,31263,1696,293,2271,2027,19964
8600000US92673,92673,ZCTA5 92673,28756,1848,275,40,261,200,928,26908,2017,646,2804,2459,15996
8600000US92675,92675,ZCTA5 92675,34568,4375,499,59,433,676,2031,30193,1755,530,2301,2470,18278
8600000US92676,92676,ZCTA5 92676,2254,55,0,0,0,0,54,2199,81,39,173,301,1417
8600000US92677,92677,ZCTA5 92677,63326,3668,158,30,385,344,2344,59658,2825,688,4472,5036,38955
8600000US92678,92678,ZCTA5 92678,482,4,0,0,0,0,0,478,51,0,14,60,320
8600000US92679,92679,ZCTA5 92679,32922,947,25,0,101,210,558,31975,1617,453,3107,4451,20161
8600000US92683,92683,ZCTA5 92683,89491,13644,758,189,1423,1918,7721,75847,4438,953,5048,6148,47898
8600000US92688,92688,ZCTA5 92688,44268,1822,132,23,215,269,863,42446,3131,441,4244,4527,27499
8600000US92691,92691,ZCTA5 92691,47188,3224,145,32,187,300,1990,43964,2505,503,3060,3657,28295
8600000US92692,92692,ZCTA5 92692,47594,1764,111,0,117,189,1117,45830,2389,527,3880,3871,28557
8600000US92694,92694,ZCTA5 92694,21448,643,73,13,77,45,435,20805,2581,712,2945,1791,12244
8600000US92701,92701,ZCTA5 92701,53141,15715,1813,397,2430,2301,8218,37426,3322,602,3796,3215,24338
8600000US92703,92703,ZCTA5 92703,65338,13873,1666,239,1813,1967,7177,51465,3595,887,4554,4720,33940
8600000US92704,92704,ZCTA5 92704,85523,16160,1835,337,2138,2308,8974,69363,4763,949,5402,7351,45659
8600000US92705,92705,ZCTA5 92705,44542,4526,715,130,547,551,2320,40016,2472,423,3309,3600,24123
8600000US92706,92706,ZCTA5 92706,36018,7032,1192,110,908,724,3780,28986,2231,387,2406,2841,18723
8600000US92707,92707,ZCTA5 92707,59416,9636,1213,142,1467,1196,5333,49780,3664,813,3842,5030,33536
8600000US92708,92708,ZCTA5 92708,55679,3688,221,25,248,355,2168,51991,2324,473,3351,4173,32427
8600000US92780,92780,ZCTA5 92780,57906,7178,931,110,910,695,4189,50728,3191,689,3809,4474,33430
8600000US92782,92782,ZCTA5 92782,22588,2178,175,77,176,263,1428,20410,1493,320,2127,2109,12939
8600000US92801,92801,ZCTA5 92801,61088,12127,1837,320,1770,1696,5609,48961,3817,756,4068,3551,31867
8600000US92802,92802,ZCTA5 92802,41348,7076,718,261,903,1037,3848,34272,2380,536,2701,3349,21826
8600000US92804,92804,ZCTA5 92804,83892,15077,1722,225,1957,1949,8070,68815,4276,912,5571,5735,44862
8600000US92805,92805,ZCTA5 92805,71589,14862,1906,419,2322,2260,7457,56727,4105,735,5363,5207,37960
8600000US92806,92806,ZCTA5 92806,38123,4746,532,109,519,553,2669,33377,2719,614,2471,2068,22175
8600000US92807,92807,ZCTA5 92807,35713,1589,67,30,98,206,900,34124,1840,471,1985,2572,22148
8600000US92808,92808,ZCTA5 92808,20368,664,59,0,29,27,410,19704,936,185,2215,1748,12924
8600000US92821,92821,ZCTA5 92821,36098,2021,159,34,104,244,1286,34077,1643,336,2705,2706,22220
8600000US92823,92823,ZCTA5 92823,3048,153,15,0,15,0,102,2895,189,28,199,311,1868
8600000US92831,92831,ZCTA5 92831,33089,6704,563,143,225,652,4889,26385,1303,470,1817,1875,18040
8600000US92832,92832,ZCTA5 92832,24414,4022,364,174,482,536,2133,20392,1338,246,1312,1113,14227
8600000US92833,92833,ZCTA5 92833,52373,7039,910,102,718,1046,3886,45334,3077,506,3248,4221,29252
8600000US92835,92835,ZCTA5 92835,22659,1592,195,82,134,91,868,21067,868,213,1498,1484,12673
8600000US92840,92840,ZCTA5 92840,53406,6453,629,123,705,663,3792,46953,2513,673,3532,4624,30724
8600000US92841,92841,ZCTA5 92841,31658,5200,413,75,463,890,2894,26458,1579,484,2002,1931,17176
8600000US92843,92843,ZCTA5 92843,44694,8634,744,186,1028,1404,4783,36060,2101,528,3268,2712,23569
8600000US92844,92844,ZCTA5 92844,24510,5534,377,67,509,611,3510,18976,1017,170,1145,1537,13157
8600000US92845,92845,ZCTA5 92845,16698,816,24,15,93,77,399,15882,707,288,1128,1502,9877
8600000US92860,92860,ZCTA5 92860,23652,2288,80,24,195,367,1440,21364,1117,455,1628,2123,13431
8600000US92861,92861,ZCTA5 92861,5797,162,15,0,0,0,75,5635,148,30,332,581,3433
8600000US92865,92865,ZCTA5 92865,19303,2256,213,21,297,276,1374,17047,1136,167,1139,1511,11157
8600000US92866,92866,ZCTA5 92866,14994,2372,116,8,160,138,1689,12622,844,226,719,537,8652
8600000US92867,92867,ZCTA5 92867,41863,4258,538,105,385,506,2653,37605,2398,483,3355,2788,23673
8600000US92868,92868,ZCTA5 92868,23015,2044,113,62,273,172,1164,20971,1599,296,1380,1458,14519
8600000US92869,92869,ZCTA5 92869,38777,4037,312,70,402,634,2409,34740,1684,431,2490,2441,23290
8600000US92870,92870,ZCTA5 92870,52106,6247,703,141,652,641,3815,45859,2734,614,3502,3742,28998
8600000US92879,92879,ZCTA5 92879,46535,6069,608,155,729,993,3167,40466,2557,594,3429,4075,26494
8600000US92880,92880,ZCTA5 92880,64631,3336,282,77,364,615,1797,61295,6110,1134,6717,5500,38004
8600000US92881,92881,ZCTA5 92881,30831,1479,65,18,137,86,976,29352,1667,363,3183,3346,18415
8600000US92882,92882,ZCTA5 92882,68436,7889,1195,131,995,953,4108,60547,4122,1033,5453,6552,38704
8600000US92883,92883,ZCTA5 92883,29488,1423,90,38,64,89,825,28065,2015,472,2802,2784,17443
8600000US92886,92886,ZCTA5 92886,46800,1657,81,44,118,134,1007,45143,2649,513,3127,4592,28392
8600000US92887,92887,ZCTA5 92887,19654,258,33,0,21,30,158,19396,904,192,1590,1868,13009
8600000US93001,93001,ZCTA5 93001,32310,5334,536,101,429,422,3340,26976,1603,281,1640,1877,18304
8600000US93003,93003,ZCTA5 93003,48579,4386,538,74,580,169,2664,44193,2676,528,2842,3404,28138
8600000US93004,93004,ZCTA5 93004,29636,2261,42,40,346,296,1244,27375,1507,326,2130,2517,17115
8600000US93010,93010,ZCTA5 93010,42219,3210,284,56,558,274,1623,39009,2212,348,3110,2768,23871
8600000US93012,93012,ZCTA5 93012,33450,1289,108,9,106,58,719,32161,1977,503,2528,2742,18899
8600000US93013,93013,ZCTA5 93013,15863,1150,0,0,53,195,873,14713,853,131,980,1026,9211
8600000US93015,93015,ZCTA5 93015,17301,2367,328,96,415,409,944,14934,1137,347,1592,1331,8952
8600000US93021,93021,ZCTA5 93021,35705,1975,66,47,249,280,1187,33730,2214,460,2671,3518,22158
8600000US93022,93022,ZCTA5 93022,6621,536,21,19,14,35,393,6085,285,26,308,463,4265
8600000US93023,93023,ZCTA5 93023,20410,2134,116,17,301,133,1268,18276,863,140,1229,1415,11107
8600000US93030,93030,ZCTA5 93030,58792,10094,1299,234,1434,1341,5345,48698,3953,602,4725,4621,30706
8600000US93033,93033,ZCTA5 93033,79556,14948,2200,382,1952,1701,7966,64608,5102,1342,5116,5881,41925
8600000US93035,93035,ZCTA5 93035,27688,1988,186,42,109,306,1181,25700,1265,394,1428,1652,17383
8600000US93036,93036,ZCTA5 93036,42012,5587,795,8,694,632,3312,36425,3198,520,2883,3599,23108
8600000US93040,93040,ZCTA5 93040,1699,290,67,14,64,7,125,1409,139,6,138,133,883
8600000US93041,93041,ZCTA5 93041,22442,3517,476,26,489,311,1975,18925,1608,303,1514,1608,11589
8600000US93042,93042,ZCTA5 93042,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93043,93043,ZCTA5 93043,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93060,93060,ZCTA5 93060,32042,5477,496,100,666,656,3045,26565,2232,338,2221,2432,16068
8600000US93063,93063,ZCTA5 93063,55180,4357,391,77,499,482,2453,50823,2870,839,4163,4577,32866
8600000US93064,93064,ZCTA5 93064,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93065,93065,ZCTA5 93065,71014,3970,419,63,381,302,2396,67044,3970,1271,4938,5712,44237
8600000US93066,93066,ZCTA5 93066,3008,341,0,0,99,38,172,2667,155,12,110,198,1700
8600000US93067,93067,ZCTA5 93067,622,39,0,0,0,0,39,583,0,0,13,0,499
8600000US93101,93101,ZCTA5 93101,31975,6488,770,214,571,431,4112,25487,1438,119,1238,1518,18566
8600000US93103,93103,ZCTA5 93103,20805,3094,121,61,282,348,2144,17711,923,282,1114,1072,11911
8600000US93105,93105,ZCTA5 93105,24271,2006,126,15,127,259,1184,22265,765,117,1263,1271,13792
8600000US93108,93108,ZCTA5 93108,9977,818,30,0,48,125,501,9159,375,42,636,651,4864
8600000US93109,93109,ZCTA5 93109,9832,906,15,0,0,8,791,8926,441,70,474,391,5840
8600000US93110,93110,ZCTA5 93110,16111,1450,19,9,60,98,1089,14661,903,256,730,986,8919
8600000US93111,93111,ZCTA5 93111,16690,601,8,0,7,47,428,16089,696,153,957,1559,9399
8600000US93117,93117,ZCTA5 93117,45890,12251,149,24,350,271,11190,33639,1934,278,1739,2289,23485
8600000US93201,93201,ZCTA5 93201,1014,505,95,7,106,50,243,509,69,6,62,38,299
8600000US93202,93202,ZCTA5 93202,3605,994,46,49,208,163,528,2611,148,52,243,273,1570
8600000US93203,93203,ZCTA5 93203,20684,7377,950,154,1226,1361,3519,13307,1353,200,1299,1434,8293
8600000US93204,93204,ZCTA5 93204,12431,4855,917,242,819,606,2271,7576,621,71,801,636,4813
8600000US93205,93205,ZCTA5 93205,1900,335,0,0,0,0,240,1565,51,0,16,55,1036
8600000US93206,93206,ZCTA5 93206,2049,603,68,9,166,64,264,1446,104,30,159,149,925
8600000US93207,93207,ZCTA5 93207,277,80,5,0,12,13,45,197,0,0,4,19,63
8600000US93208,93208,ZCTA5 93208,139,0,0,0,0,0,0,139,0,0,0,0,94
8600000US93210,93210,ZCTA5 93210,15660,4281,556,129,565,412,2348,11379,866,156,1101,1156,7072
8600000US93212,93212,ZCTA5 93212,13788,3734,800,163,526,351,1729,10054,543,26,793,1119,6640
8600000US93215,93215,ZCTA5 93215,45676,14516,2006,398,2541,1878,7138,31160,2906,757,2803,3179,18976
8600000US93218,93218,ZCTA5 93218,886,293,48,10,52,40,143,593,29,9,50,46,401
8600000US93219,93219,ZCTA5 93219,9085,4569,659,110,862,697,2089,4516,403,50,361,501,2865
8600000US93220,93220,ZCTA5 93220,59,0,0,0,0,0,0,59,8,0,0,8,43
8600000US93221,93221,ZCTA5 93221,14490,3294,471,29,380,409,1859,11196,575,99,918,1261,6690
8600000US93222,93222,ZCTA5 93222,1535,130,0,0,10,0,43,1405,9,0,22,127,934
8600000US93223,93223,ZCTA5 93223,10627,3689,288,107,682,607,1771,6938,620,164,467,793,4410
8600000US93224,93224,ZCTA5 93224,486,35,0,0,5,0,29,451,9,7,49,36,283
8600000US93225,93225,ZCTA5 93225,4665,232,5,0,5,0,222,4433,224,35,315,350,2823
8600000US93226,93226,ZCTA5 93226,371,97,0,11,11,15,46,274,7,7,7,7,181
8600000US93230,93230,ZCTA5 93230,64915,11724,1627,264,1856,1393,5757,53191,3648,898,4464,4836,33605
8600000US93234,93234,ZCTA5 93234,6889,3159,548,61,557,472,1455,3730,375,0,473,363,2262
8600000US93235,93235,ZCTA5 93235,4864,1034,79,42,82,134,606,3830,472,38,313,392,2438
8600000US93238,93238,ZCTA5 93238,1397,141,0,0,0,2,109,1256,58,57,0,37,539
8600000US93239,93239,ZCTA5 93239,1593,232,15,0,13,61,120,1361,112,0,116,156,923
8600000US93240,93240,ZCTA5 93240,5204,1288,160,0,52,120,827,3916,133,15,67,272,1901
8600000US93241,93241,ZCTA5 93241,18455,5782,880,185,1022,858,2626,12673,1233,119,1093,1394,8158
8600000US93242,93242,ZCTA5 93242,3319,566,89,19,33,44,357,2753,137,13,225,305,1759
8600000US93243,93243,ZCTA5 93243,1925,361,0,71,108,25,157,1564,267,1,96,104,1044
8600000US93244,93244,ZCTA5 93244,282,86,22,0,12,11,41,196,0,0,10,0,139
8600000US93245,93245,ZCTA5 93245,34587,5358,1058,146,685,524,2696,29229,2780,420,2946,2290,18655
8600000US93247,93247,ZCTA5 93247,17918,6226,952,125,927,1049,3042,11692,777,232,1069,1332,7195
8600000US93249,93249,ZCTA5 93249,2564,992,201,25,194,110,447,1572,172,41,130,156,1030
8600000US93250,93250,ZCTA5 93250,12413,4285,602,78,650,650,2157,8128,771,166,880,863,5047
8600000US93251,93251,ZCTA5 93251,261,6,0,0,2,0,1,255,11,0,11,28,184
8600000US93252,93252,ZCTA5 93252,1569,479,34,4,62,70,285,1090,55,25,78,113,684
8600000US93254,93254,ZCTA5 93254,626,139,15,0,30,21,62,487,51,5,40,37,273
8600000US93255,93255,ZCTA5 93255,495,0,0,0,0,0,0,495,0,0,0,0,326
8600000US93256,93256,ZCTA5 93256,5401,2375,449,116,388,313,1036,3026,250,65,311,355,1813
8600000US93257,93257,ZCTA5 93257,75026,20293,2878,433,3148,2780,10099,54733,4349,843,4767,5795,32996
8600000US93258,93258,ZCTA5 93258,1650,736,69,26,84,125,423,914,108,4,78,83,528
8600000US93260,93260,ZCTA5 93260,149,11,0,0,0,0,8,138,2,3,0,3,63
8600000US93261,93261,ZCTA5 93261,3257,1377,190,61,200,214,694,1880,160,24,160,204,1207
8600000US93262,93262,ZCTA5 93262,16,16,0,0,0,0,16,0,0,0,0,0,0
8600000US93263,93263,ZCTA5 93263,18824,3811,595,115,545,557,1881,15013,1433,248,1661,1623,8885
8600000US93265,93265,ZCTA5 93265,3184,240,13,0,14,41,123,2944,112,2,76,204,1668
8600000US93266,93266,ZCTA5 93266,1438,585,53,0,57,93,382,853,142,28,32,45,552
8600000US93267,93267,ZCTA5 93267,6735,2566,536,68,260,365,1322,4169,390,117,418,401,2440
8600000US93268,93268,ZCTA5 93268,16253,3245,546,185,276,253,1822,13008,1252,142,926,1372,7936
8600000US93270,93270,ZCTA5 93270,5424,1994,295,100,310,294,963,3430,268,34,147,401,2171
8600000US93271,93271,ZCTA5 93271,2285,292,26,0,0,0,233,1993,77,11,28,126,1124
8600000US93272,93272,ZCTA5 93272,3110,515,103,14,68,72,242,2595,187,89,322,327,1529
8600000US93274,93274,ZCTA5 93274,69157,14094,1985,359,1955,1764,7351,55063,4258,825,5738,5521,33274
8600000US93276,93276,ZCTA5 93276,160,81,4,0,4,20,53,79,6,0,0,10,56
8600000US93277,93277,ZCTA5 93277,50462,7776,663,161,970,973,4328,42686,3200,515,3196,3850,25955
8600000US93280,93280,ZCTA5 93280,20901,5849,918,265,957,690,2817,15052,1246,315,1538,1624,9156
8600000US93283,93283,ZCTA5 93283,2090,647,21,0,61,136,357,1443,38,0,44,117,828
8600000US93285,93285,ZCTA5 93285,2162,661,121,0,146,27,352,1501,69,0,0,71,772
8600000US93286,93286,ZCTA5 93286,9605,2267,459,57,321,186,1083,7338,644,65,620,787,4540
8600000US93287,93287,ZCTA5 93287,133,0,0,0,0,0,0,133,8,0,0,2,94
8600000US93291,93291,ZCTA5 93291,51151,10148,1086,191,1615,1254,5531,41003,3436,683,4387,3848,25102
8600000US93292,93292,ZCTA5 93292,37087,7127,1103,170,1248,867,3424,29960,2033,590,2188,3148,18742
8600000US93301,93301,ZCTA5 93301,10832,3376,652,77,410,83,1913,7456,597,74,517,470,4762
8600000US93304,93304,ZCTA5 93304,50589,15489,2400,332,1970,1789,8517,35100,2565,534,3103,2970,21774
8600000US93305,93305,ZCTA5 93305,36406,13663,2120,396,2103,1443,7122,22743,1903,371,1758,1779,14755
8600000US93306,93306,ZCTA5 93306,66944,13949,1801,346,2130,1982,7320,52995,3722,694,4906,4950,32351
8600000US93307,93307,ZCTA5 93307,80790,27776,4068,888,4527,3663,13501,53014,4547,986,5541,6111,32019
8600000US93308,93308,ZCTA5 93308,50700,11890,1490,232,1376,1213,6997,38810,2363,458,3203,3401,24146
8600000US93309,93309,ZCTA5 93309,58653,10912,1410,208,1153,1477,6131,47741,2860,527,3688,4098,30139
8600000US93311,93311,ZCTA5 93311,40925,3465,430,36,486,476,1810,37460,2953,452,3608,3947,23493
8600000US93312,93312,ZCTA5 93312,54616,2456,312,49,334,294,1317,52160,4215,691,5641,4971,32416
8600000US93313,93313,ZCTA5 93313,44007,7403,941,159,934,1213,3861,36604,2873,507,3875,4224,22350
8600000US93314,93314,ZCTA5 93314,21983,1516,113,74,230,157,829,20467,1047,414,1796,2291,13034
8600000US93401,93401,ZCTA5 93401,27757,5326,141,32,134,22,4833,22431,897,195,1411,1224,15353
8600000US93402,93402,ZCTA5 93402,14883,1202,30,17,0,38,975,13681,784,57,713,904,8549
8600000US93405,93405,ZCTA5 93405,21309,8489,37,0,70,73,8205,12820,534,177,648,568,8776
8600000US93410,93410,ZCTA5 93410,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93420,93420,ZCTA5 93420,29532,2339,128,44,236,121,1437,27193,1179,251,1588,2259,16497
8600000US93422,93422,ZCTA5 93422,30152,3176,237,27,292,376,1885,26976,1164,324,1663,2357,17714
8600000US93424,93424,ZCTA5 93424,913,37,0,0,0,0,37,876,0,0,0,0,585
8600000US93426,93426,ZCTA5 93426,995,120,4,0,15,16,78,875,24,1,57,34,536
8600000US93427,93427,ZCTA5 93427,5311,356,13,0,0,0,328,4955,266,124,265,330,3417
8600000US93428,93428,ZCTA5 93428,6324,387,30,0,37,23,202,5937,146,75,353,319,2920
8600000US93429,93429,ZCTA5 93429,238,0,0,0,0,0,0,238,65,0,33,31,87
8600000US93430,93430,ZCTA5 93430,2709,412,19,22,45,0,232,2297,130,0,38,0,1473
8600000US93432,93432,ZCTA5 93432,1125,71,0,0,0,0,60,1054,113,0,81,28,659
8600000US93433,93433,ZCTA5 93433,13038,1787,59,114,273,97,1142,11251,393,5,699,942,7669
8600000US93434,93434,ZCTA5 93434,6973,1167,179,20,107,152,590,5806,659,81,590,531,3465
8600000US93436,93436,ZCTA5 93436,51014,8712,1193,280,1324,1125,4495,42302,2975,623,3177,3697,26383
8600000US93437,93437,ZCTA5 93437,3145,372,117,0,54,22,179,2773,463,35,384,217,1666
8600000US93440,93440,ZCTA5 93440,1723,254,43,14,35,22,136,1469,64,37,107,136,950
8600000US93441,93441,ZCTA5 93441,1228,190,10,0,0,0,180,1038,0,10,65,132,602
8600000US93442,93442,ZCTA5 93442,10578,1286,146,0,83,123,858,9292,270,30,440,254,6179
8600000US93444,93444,ZCTA5 93444,19199,1742,139,39,287,116,981,17457,1067,246,1318,1946,10138
8600000US93445,93445,ZCTA5 93445,7194,1216,18,0,54,178,808,5978,395,23,312,610,3715
8600000US93446,93446,ZCTA5 93446,42051,4431,582,160,564,527,2313,37620,2543,548,2419,2561,23590
8600000US93449,93449,ZCTA5 93449,7663,374,0,21,0,0,285,7289,473,44,288,482,4141
8600000US93450,93450,ZCTA5 93450,770,70,24,0,11,0,23,700,45,18,67,103,423
8600000US93451,93451,ZCTA5 93451,4194,763,104,42,107,87,401,3431,258,93,185,230,2370
8600000US93452,93452,ZCTA5 93452,556,0,0,0,0,0,0,556,46,0,13,58,387
8600000US93453,93453,ZCTA5 93453,3485,520,10,0,79,53,345,2965,166,65,355,250,1785
8600000US93454,93454,ZCTA5 93454,35192,6298,858,123,866,674,3453,28894,1779,381,1895,2578,18304
8600000US93455,93455,ZCTA5 93455,41610,2594,82,63,235,246,1621,39016,2345,386,3112,3748,23074
